dia,periodo,tipo_entrega,borda,refrigerante,valor_total,tempo
Tuesday,Inicio,Buscar,"Borda Nao","Refri Nao","vl 18-22","tp 44-55"
Tuesday,Inicio,Buscar,"Borda Nao","Refri Nao","vl 34-38","tp 44-55"
Tuesday,Pico,Buscar,"Borda Nao","Refri Nao","vl 18-22","tp 44-55"
Tuesday,Pico,Buscar,"Borda Nao","Refri Nao","vl 34-38","tp 22-33"
Tuesday,Pico,Buscar,"Borda Nao","Refri Nao","vl 18-22","tp 44-55"
Tuesday,Pico,Buscar,"Borda Sim","Refri Nao","vl 34-38","tp 33-44"
Tuesday,Pico,Entrega,"Borda Nao","Refri Sim","vl 34-38","tp 22-33"
Tuesday,Pico,Entrega,"Borda Sim","Refri Sim",vl42-46,"tp 33-44"
Tuesday,Pico,Entrega,"Borda Nao","Refri Nao","vl 30-34","tp 44-55"
Tuesday,Pico,Buscar,"Borda Nao","Refri Nao","vl 22-26","tp 44-55"
Tuesday,Final,Entrega,"Borda Nao","Refri Nao","vl 22-26","tp 33-44"
Wednesday,Inicio,Buscar,"Borda Nao","Refri Nao","vl 30-34","tp 44-55"
Wednesday,Inicio,Entrega,"Borda Sim","Refri Nao","vl 34-38","tp 44-55"
Wednesday,Inicio,Buscar,"Borda Nao","Refri Nao","vl 30-34","tp 44-55"
Wednesday,Inicio,Entrega,"Borda Nao","Refri Sim","vl 26-30","tp 33-44"
Wednesday,Inicio,Buscar,"Borda Nao","Refri Sim","vl 26-30","tp 44-55"
Wednesday,Inicio,Entrega,"Borda Nao","Refri Nao","vl 38-42","tp 44-55"
Wednesday,Inicio,Buscar,"Borda Nao","Refri Nao","vl 22-26","tp 44-55"
Wednesday,Inicio,Entrega,"Borda Nao","Refri Nao","vl 22-26","tp 22-33"
Wednesday,Inicio,Entrega,"Borda Sim","Refri Nao","vl 30-34","tp 44-55"
Wednesday,Pico,Buscar,"Borda Nao","Refri Nao","vl 22-26","tp 44-55"
Wednesday,Pico,Entrega,"Borda Nao","Refri Sim","vl 34-38","tp 33-44"
Wednesday,Pico,Buscar,"Borda Nao","Refri Nao","vl 30-34","tp 44-55"
Wednesday,Pico,Buscar,"Borda Nao","Refri Nao","vl 18-22","tp 33-44"
Wednesday,Pico,Entrega,"Borda Nao","Refri Sim","vl 34-38","tp 33-44"
Wednesday,Final,Buscar,"Borda Nao","Refri Nao","vl 30-34","tp 44-55"
Wednesday,Final,Entrega,"Borda Nao","Refri Nao","vl 30-34","tp 22-33"
Friday,Inicio,Entrega,"Borda Nao","Refri Nao","vl 30-34","tp 22-33"
Friday,Inicio,Buscar,"Borda Nao","Refri Nao","vl 30-34","tp 44-55"
Friday,Inicio,Entrega,"Borda Nao","Refri Sim","vl 34-38","tp 33-44"
Friday,Pico,Entrega,"Borda Nao","Refri Sim","vl 34-38","tp 22-33"
Friday,Pico,Buscar,"Borda Sim","Refri Sim",vl42-46,"tp 44-55"
Friday,Pico,Entrega,"Borda Nao","Refri Nao","vl 26-30","tp 33-44"
Friday,Pico,Entrega,"Borda Nao","Refri Nao","vl 30-34","tp 44-55"
Friday,Pico,Entrega,"Borda Nao","Refri Nao","vl 34-38","tp 33-44"
Friday,Pico,Buscar,"Borda Nao","Refri Nao","vl 30-34","tp 22-33"
Friday,Final,Entrega,"Borda Nao","Refri Nao","vl 26-30","tp 22-33"
